movieId,production_company,director,budget
3301,174,21217,41300000
3302,718,233108,0
3303,0,110962,0
3306,60,13848,9000000
3307,60,13848,1500000
3308,25,1201,0
3310,1315,13848,250000
3313,13671,88096,0
3315,19852,87700,0
3316,7405,13776,42000000
3317,4,323,35000000
3323,788,146848,20000000
3324,14589,17278,6000000
3325,4,19304,25000000
3326,5,5342,60000000
3327,23,57328,2053648
3328,104,4429,2000000
3329,2537,72624,0
3330,174,2746,0
3331,1009,11454,0
3334,174,6593,0
3338,19113,7854,0
3341,5,14674,0
3342,559,9168,12000000
3344,4756,99916,24500
3345,3166,63670,0
3347,2,68212,0
3350,5,40549,1500000
3353,8764,585004,0
3354,158,1150,90000000
3355,104,3556,38000000
3357,591,27614,11500000
3358,360,13,0
3359,25,12804,2300000
3360,41,44847,9000000
3361,1312,4037,7000000
3362,174,39996,1800000
3363,1,1,777000
3364,21,6593,1232000
3365,174,8500,3750000
3368,60,10001,0
3370,60,27436,19000000
3372,16354,6778,0
3374,3906,142603,800000
3378,46,10249,0
3379,893,4081,0
3384,2379,15663,0
3385,559,1788,10000000
3386,104,1152,40000000
3387,559,28169,0
3388,33,56506,10000000
3389,559,55948,0
3390,4535,134639,17000000
3391,174,15890,18500000
3392,41,53861,20000000
3393,484,63550,0
3394,455,1927,18000000
3395,559,6729,12000000
3396,1155,68457,8000000
3397,1155,55983,14000000
3398,559,7908,8000000
3400,33,1109913,0
3401,9195,58075,0
3402,632,17784,0
3403,1155,52094,36000000
3404,25,19606,1805000
3405,364,26134,1680000
3406,174,8823,0
3408,216,1884,52000000
3409,12,57134,23000000
3410,0,1027277,0
3412,82,2352,25000000
3414,25,37362,0
3415,344,8452,825370
3417,30724,5029,1850000
3418,21,578,16000000
3420,5,13563,6000000
3421,33,4610,2700000
3422,4319,5281,175000
3423,5,5281,0
3424,33,5281,6500000
3425,33,5281,10000000
3426,33,5281,14000000
3428,21,24657,0
3429,181,7314,0
3430,4,19244,3000000
3431,664,19244,2000000
3432,1444,19244,9000000
3433,1444,18669,5000000
3434,13282,52325,5000000
3435,4,3146,927262
3436,25,5572,18000000
3438,12,18308,13500000
3439,12,59649,25000000
3440,12,76418,21000000
3441,21,8328,17000000
3442,1174,12988,8700000
3444,1444,70250,1500000
3445,5,10930,7000000
3446,915,36804,0
3447,21,42060,2800000
3448,554,8246,13000000
3449,9195,1749,14000000
3450,174,18281,35100000
3451,5,4081,4000000
3452,174,10765,25000000
3453,711,1219210,15000000
3454,5,161858,15000000
3455,0,58278,0
3456,37740,110695,0
3459,4878,32327,0
3461,41956,60981,250000
3462,60,13848,1500000
3466,33,33485,0
3467,4,18854,2500000
3468,25,14875,2000000
3469,60,4081,0
3470,344,5026,4000000
3471,5,488,20000000
3473,0,236362,0
3474,41,65420,0
3475,4,18738,2300000
3476,275,7270,25000000
3477,174,55790,0
3478,5,82219,6500000
3479,25,7187,20000000
3480,25,11834,6000000
3481,32,3224,30000000
3483,7,2036264,95000000
3484,33,18878,15000000
3489,56,488,70000000
3492,60,114337,0
3494,87385,37360,0
3496,33,19304,0
3497,25,18378,0
3498,5,9168,2300000
3499,97,3026,20000000
3500,12,7904,43000000
3501,5,18854,13000000
3502,5,3431,17500000
3503,344,8452,0
3504,21,39996,3800000
3505,41,21370,15000000
3506,4,16544,0
3507,4,69300,1200000
3508,171,190,3700000
3510,12,17812,31000000
3511,174,53177,24000000
3512,21,5149,24000000
3513,4,15175,60000000
3514,0,2283,0
3515,9,33438,0
3516,5,18907,0
3519,5,9915,5000000
3521,182,4429,2800000
3524,41,122944,7000000
3525,25,57359,6000000
3526,23,6159,20000000
3527,25,1090,15000000
3528,5,10400,30000000
3529,1176,19450,12000000
3531,3906,1012097,0
3534,5,31024,43000000
3535,1632,16378,7000000
3536,158,819,30000000
3537,37,78523,0
3538,3324,65865,3800000
3539,6705,22669,0
3543,21,8246,5000000
3544,1930,95024,1400000
3545,634,66777,6000000
3546,174,18392,980000
3548,174,87521,0
3549,28205,10601,5500000
3550,21,893,0
3551,4,19304,6500000
3552,41,1524,6000000
3553,79,19012,14000000
3554,4319,71947,20000000
3555,33,7213,62000000
3556,70,1769,6000000
3557,4,8966,20000000
3559,60,13848,900000
3563,4030,58005,10000000
3564,33,13581,83000000
3565,25,34481,15000000
3566,1403,998589,7000000
3567,0,69719,0
3568,0,85242,0
3569,76,42,2500000
3571,3287,6111,4000000
3572,20235,46442,1000000
3573,4527,65420,0
3574,0,102688,0
3576,12,62020,5000000
3577,1886,42113,0
3578,7,578,103000000
3580,0,55038,0
3581,2920,68281,600000
3584,41,15206,7500000
3586,0,18596,0
3587,11757,4955,3000000
3590,5,121643,160000
3591,25,67411,0
3592,46,80260,0
3593,174,5058,73000000
3594,5,55476,29000000
3596,33,7131,10000000
3597,48357,1058138,3000000
3598,14,54469,2000000
3599,21,21506,0
3604,174,9054,0
3606,21,13294,2133000
3608,174,510,6000000
3609,0,1081129,0
3614,12,41550,25000000
3615,2,65856,127500000
3616,5,57434,0
3617,7,57130,16000000
3618,7,1243,0
3619,1382,67834,2500000
3622,1296,14639,0
3623,4,11401,125000000
3624,158,46076,55000000
3625,0,78391,0
3626,1472,30309,0
3627,3138,79294,30000
3628,1432,73256,0
3629,60,13848,923000
3632,60,13848,2000000
3633,60,9868,6500000
3634,4,13776,0
3635,60,10076,14000000
3637,875,6817,0
3638,60,10076,34000000
3639,60,9915,7000000
3640,1315,13848,0
3641,60,13848,0
3643,1432,101709,1500000
3646,25,1215,30000000
3648,1313,39853,0
3649,4,1035,5000000
3652,1701,29433,0
3653,13723,86,0
3654,5,18669,6000000
3655,918,34264,0
3658,1314,26134,0
3660,4867,52268,0
3661,4867,187067,780000
3662,4867,97618,800000
3663,4867,31621,0
3664,4867,31621,0
3667,4255,80609,0
3668,4,24657,0
3669,174,37710,25000000
3671,174,14639,2600000
3672,14538,94787,0
3673,2,94787,0
3674,14538,94787,0
3675,4,4109,0
3676,12226,5602,100000
3677,10986,68994,4000000
3678,60,834,1000000
3679,64233,58448,100000
3680,138307,58448,0
3681,47,4385,600000
3682,171,18635,0
3683,11273,1223,1500000
3684,25,10967,13000000
3685,25,6593,0
3686,5,5572,26000000
3687,310,80260,0
3688,25,12698,4000000
3689,25,12698,6500000
3690,25,16008,9000000
3691,33,109876,0
3692,3052,107482,2000000
3693,3052,78023,475000
3694,3052,78023,2300000
3695,3052,78023,0
3696,559,44056,5000000
3697,25,2042,35000000
3698,964,12988,27000000
3699,5,11770,22000000
3700,0,102445,0
3701,25,43513,16000000
3702,2537,20629,300000
3703,174,20629,2000000
3704,2537,57433,10000000
3705,33,12840,20000000
3706,275,9168,17000000
3707,21,7270,17000000
3708,21,67753,15000000
3709,5,61824,15000000
3710,1176,63709,7000000
3711,14,16730,0
3712,4,52405,0
3713,15117,73496,0
3714,174,8482,0
3715,174,28904,0
3716,21,64796,0
3717,130,58498,90000000
3719,14,11181,13000000
3720,181,225898,0
3723,104,24657,0
3724,60,4964,3000000
3725,5,16384,0
3726,888,11770,150000
3727,484,14392,5000000
3728,1930,21712,0
3729,21,6558,4000000
3730,4,1776,1600000
3731,60,84736,3000000
3732,25,1150,5500000
3733,25,14838,0
3735,4,39996,3000000
3736,4,3146,1821052
3737,3810,73256,0
3738,33,488,3000000
3739,4,2428,0
3740,25,11770,25000000
3741,174,30715,450000
3742,344,9603,0
3743,7405,64815,16000000
3744,4,6482,46000000
3745,25,40345,75000000
3746,981,19842,3000000
3747,4620,157879,2500000
3751,7,53304,45000000
3752,25,7396,51000000
3753,5,6046,110000000
3754,33,588701,76000000
3755,174,5231,120000000
3756,2370,54441,15000000
3758,35,114629,5000000
3760,3894,4610,600000
3761,915,18596,35000000
3763,41,43786,10000000
3764,41,29471,16400000
3765,41,2778,0
3766,1444,64195,1500000
3767,1444,57154,2410000
3768,1444,51572,0
3769,60,12114,4000000
3770,25,52629,0
3771,5,82505,0
3773,12,68215,2500000
3774,12,141824,0
3783,181,17281,0
3784,2,12962,65000000
3785,1607,35689,19000000
3786,1632,59466,1200000
3787,645,15156,0
3788,21,15189,1800000
3789,517,39996,500000
3790,79564,17042,0
3791,4,18378,8200000
3792,60,29962,6000000
3793,25,9032,75000000
3794,2188,61069,0
3795,0,88391,0
3797,10210,56263,15000000
3798,7,24,100000000
3799,3034,65429,30000000
3801,5,834,2000000
3802,174,32277,30000000
3806,5,18669,7000000
3807,5,21520,3500000
3808,512,12329,0
3809,8830,7908,35000000
3810,174,21370,22000000
3811,2806,5696,107
3812,60,1243,2000000
3813,60,1243,10000000
3814,60,1243,3000000
3816,79897,69315,0
3819,13255,69167,1500000
3821,23,13426,84000000
3822,83,37626,0
3823,33,172,0
3824,21,6720,65000000
3825,130,48980,45000000
3826,5,10491,95000000
3827,79,190,65000000
3830,7055,133183,1500000
3831,8,24248,10000000
3832,8948,25826,0
3833,9266,110726,62000
3834,174,190,6500000
3835,174,129941,6000000
3836,21,54451,4000000
3837,33,58245,3000000
3838,3146,58245,2500000
3839,3146,58245,650000
3840,60,60261,3500000
3841,275,1724,35000000
3843,2775,74671,350000
3844,559,18378,15000000
3845,2486,53767,300000
3846,41,44807,0
3847,6270,4695,0
3849,6,5029,750000
3851,148178,120685,0
3852,10565,99593,0
3855,104,151166,0
3857,4,26713,40000000
3858,104,10367,10000000
3859,1421,16958,0
3861,174,26502,50000000
3862,1898,1380314,0
3863,12,56512,33000000
3864,49301,50651,8300000
3865,4,5281,13000000
3868,4,12987,12000000
3869,4,12987,23000000
3870,60,10790,0
3871,4,18738,3100000
3872,5,10601,3000000
3873,5,70262,0
3877,429,16187,35000000
3879,174,25735,40000000
3882,33,59026,28000000
3884,9195,84165,0
3888,40276,57691,0
3889,2737,71901,25000000
3893,33,58689,24000000
3894,357,141967,0
3895,33,66604,33000000
3896,0,9033,8500000
3897,5,11649,60000000
3898,97,20907,35000000
3899,8993,1237175,0
3900,1422,60243,0
3901,915,173607,0
3906,906,2042,25000000
3908,5,9039,14000000
3909,43,144277,8000000
3910,8,42,12800000
3911,97,13524,0
3912,0,35,0
3914,38764,88967,1000000
3915,3287,54025,0
3916,2,52358,30000000
3917,1950,31211,1000000
3918,1950,52194,3000000
3919,7405,48965,5000000
3920,45,2303,0
3922,9266,95526,0
3925,49393,4429,0
3926,25,7506,1580000
3927,25,2087,5115000
3928,33,30099,800000
3929,33,13953,0
3930,10330,33883,0
3932,33,2917,328000
3933,10747,114562,123000
3937,559,4782,8000000
3938,77413,21371,220000
3939,4527,112921,0
3940,4527,98939,350000
3941,4527,1062093,0
3942,4893,98132,0
3943,12,5281,0
3945,2106,81853,5500000
3946,174,56435,63600000
3947,21,17281,1814462
3948,7,6737,55000000
3949,380,6431,4500000
3950,25,5572,10000000
3951,0,99496,0
3952,7,21526,20000000
3953,2188,9789,23000000
3955,2822,68215,24000000
3957,0,129482,0
3958,36359,129482,0
3959,21,21869,750000
3962,1212,19708,0
3963,21,69392,0
3964,3166,74565,0
3965,4,2000,0
3966,16466,5030,30000
3967,288,468,5000000
3968,25,1524,48000000
3969,174,51984,40000000
3971,1950,108129,0
3972,2521,26775,10000000
3973,2188,69237,15000000
3974,12,15868,35000000
3977,5,36425,92000000
3978,7,4135,80000000
3979,12,32593,85000000
3980,711,66121,32000000
3981,79,56154,80000000
3983,691,30711,0
3984,60,9915,7200000
3985,1155,14520,6000000
3986,11317,1724,82000000
3987,14,57579,35000000
3988,23,6159,123000000
3989,3324,17350,0
3990,4,1233222,30000000
3991,2,15775,85000000
3992,14,65314,0
3993,43,648,13500000
3994,3683,11614,75000000
3996,2269,1614,17000000
3997,12,61921,35000000
3998,97,18596,65000000
3999,5,10702,75000000
4000,10308,21370,25000000
4002,4,11505,15000000
4003,4,11505,20000000
4005,60,10179,40000000
4006,499,19542,6000000
4007,25,1152,15000000
4008,33,1152,14000000
4009,33,1152,4000000
4010,33,1723,20000000
4011,5,956,10000000
4012,5,11834,15000000
4014,14,5306,25000000
4015,25,56591,13000000
4016,2,61411,100000000
4017,89312,228,6000000
4018,4,17698,70000000
4019,414,5216,43000000
4020,126,7623,10000000
4021,1815,7482,0
4022,7,24,90000000
4023,831,11091,60000000
4024,247,93911,10000000
4025,79,18281,45000000
4027,33,1223,26000000
4029,8,1255,0
4030,2811,27226,28000000
4031,5,879,57000000
4032,5,8246,0
4033,12,21370,80000000
4034,348,1884,48000000
4035,104,172,0
4036,288,17279,8000000
4037,4565,1255,0
4039,5,6593,35000000
4040,438,18356,10000000
4041,4,18596,7500000
4042,60,4165,12000000
4043,41,15890,6500000
4046,517,10001,3000000
4047,12,66088,25000000
4051,0,0,0
4052,21,1230252,30000000
4053,9195,21792,24000000
4054,746,52038,13000000
4055,1757,86382,1000000
4056,1171,2228,35000000
4061,21,8482,1237669
4062,798,18281,6000000
4063,25,26487,0
4064,9266,31310,500000
4065,9266,31310,500000
4066,60,35689,3000000
4067,21,57138,0
4068,12,84782,11000000
4069,5,20739,35000000
4074,588,10249,0
4077,104,18175,0
4078,559,10723,0
4079,33,44990,0
4080,60,56106,15000000
4081,4,95489,0
4082,70,23393,3000000
4083,41,38689,0
4084,4,893,28000000
4085,4,769,14000000
4086,4255,15206,0
4089,33,11159,0
4090,2,108217,2300000
4091,3484,54590,1800000
4092,41,84906,10000000
4093,3267,3349,0
4102,30,68750,0
4103,56,488,35000000
4104,9195,83961,3000000
4105,12,7623,350000
4109,52144,178486,0
4110,364,40007,0
4111,559,1776,0
4113,35535,3636,0
4115,484,89467,0
4116,9118,68750,0
4117,5,19665,0
4121,56,4600,27000000
4123,5,58251,55000000
4124,33,15663,23000000
4125,5,66548,0
4126,25,78523,8000000
4127,23,64877,0
4128,174,5572,8500000
4129,1887,72427,0
4130,4535,21371,0
4131,41,53861,0
4132,25,62043,6000000
4133,1444,70737,22000000
4135,559,44056,12000000
4138,12,51785,0
4139,0,30477,8000000
4141,3929,54050,14000000
4142,2969,87121,0
4143,79,59958,10000000
4144,539,12453,150000
4146,1490,2303,8000000
4147,9335,73693,0
4148,21,578,87000000
4149,5,17494,22000000
4152,104,8965,0
4153,4,3289,49000000
4154,2,141706,10000000
4155,174,19969,40000000
4156,719,130750,16000000
4157,0,122441,0
4158,25,57646,75000000
4159,174,71418,62000000
4160,83,37626,0
4161,7,1704,57000000
4164,1403,51864,13500000
4166,236,88743,0
4167,12,27846,60000000
4168,14,62514,22000000
4171,0,1006172,0
4174,559,8246,0
4175,288,1884,350000
4178,60,2000,0
4180,1950,100616,0
4181,4391,93806,0
4184,798,33064,0
4187,60,16888,0
4189,13579,19606,20000000
4190,60,3632,3000000
4191,4,10076,0
4193,60,12964,10000000
4194,364,68424,0
4195,9266,20937,3000000
4197,4,13,0
4198,1950,67268,2000000
4200,5,16590,15000000
4202,1138,40391,0
4203,21,18254,23000000
4204,5337,323,7000000
4205,41,24318,31000000
4207,0,0,0
4210,484,638,15000000
4211,6919,23393,0
4212,538,6778,7920000
4214,25,67897,0
4215,25,18311,0
4217,4319,5281,0
4218,3952,15858,19000000
4219,1950,69801,0
4220,4,18392,2900000
4221,4,67411,0
4223,4,2352,68000000
4224,79,10765,50000000
4225,13674,42378,0
4226,491,525,9000000
4228,21,58178,35000000
4229,25,7409,25000000
4231,711,3417,23000000
4232,14,2294,35000000
4233,5,50942,11000000
4234,5,19665,21000000
4235,5084,223,2000000
4236,0,1458224,0
4237,104,6817,0
4238,4,7256,60000000
4239,12,34849,53000000
4240,9,64909,35000000
4241,3034,65429,16000000
4242,284,78992,0
4243,127995,114925,1000000
4246,10163,9158,25000000
4247,5,66960,17700000
4248,21,87742,22000000
4251,1271,37618,0
4252,2835,120229,0
4254,11600,18254,21150000
4255,508,36423,14000000
4256,1483,39819,0
4259,0,13496,1864747
4260,24002,1897165,0
4262,33,1150,25000000
4263,174,1927,0
4265,1171,16938,94000000
4267,987,21981,0
4268,12,36804,90000000
4270,33,7775,98000000
4273,94,4387,0
4275,5,12804,27000000
4276,360,13,0
4278,580,10139,0
4280,174,9577,17000000
4282,7508,4415,3000000
4284,13479,43816,0
4285,4,1201,29000000
4289,9,4415,0
4290,25,21958,40000000
4291,25,4967,10000000
4292,25,18854,4500000
4293,4,1895,0
4294,893,46307,0
4296,4,133259,2200000
4297,118,19684,0
4298,222,14227,200000
4299,5,4723,65000000
4300,697,15488,0
4304,0,115892,0
4305,1171,46085,53000000
4306,7,12058,60000000
4307,0,230071,0
4308,25,6201,52500000
4310,130,865,140000000
4312,83,147024,0
4313,33,57206,20170000
4316,5,110922,0
4317,25,14089,0
4321,12,33485,27000000
4322,41,102445,6100000
4323,60,8500,0
4325,142,15189,0
4326,41,9168,15000000
4327,60,14520,2000000
4329,174,11435,0
4333,41,518,14000000
4334,1195,143035,0
4337,25,1744,12000000
4338,25,37362,0
4339,25,19457,5760000
4340,497,65734,22000000
4342,3895,56789,0
4343,5,8858,80000000
4344,79,58498,102000000
4345,8,10697,0
4347,487,135678,0
4349,4,5342,18000000
4350,11,109253,650000
4351,182,14392,24000000
4353,4,16544,11000000
4354,182,42171,23000000
4355,60,67632,0
4356,25,11435,2300000
4357,25,19606,0
4359,25,3146,1800000
4361,5,2226,21000000
4366,2,62048,120000000
4367,4,12786,115000000
4368,25,52112,70000000
4369,33,18878,38000000
4370,7,488,100000000
4371,5,6482,16000000
4372,9195,57082,13000000
4373,4,52849,0
4374,0,64743,0
4378,43,66728,5000000
4380,96,1071,0
4381,9,38507,0
4383,9,2406,2365000
4384,94,40312,0
4386,79,64191,60000000
4387,25,21931,25000000
4388,1607,35689,45000000
4389,7640,135534,0
4390,104,1137890,0
4392,41,1243,0
4393,0,1243,0
4394,4820,95526,0
4395,1679,32375,0
4396,25,67767,18000000
4397,174,67767,0
4399,534,793,0
4402,9266,82800,0
4403,4820,102429,270000
4404,12372,9076,0
4406,4,8500,3200000
4407,3952,1152,4500000
4408,0,1243,0
4409,41,1243,14000000
4410,41,16294,0
4412,9266,101424,0
4419,10330,46712,0
4420,60,10601,0
4422,2302,6648,400000
4424,1735,12329,0
4426,60,18392,410000
4427,494,12009,0
4428,21,6593,4000000
4429,174,6593,4500000
4432,60,14566,3400000
4433,10330,46712,0
4434,419,95456,0
4436,5,1150,1400000
4437,3570,4955,0
4438,2521,70334,100000
4439,1001,15868,0
4440,2521,70334,100000
4441,5,57727,850000
4442,559,77300,10000000
4443,174,37710,16000000
4444,2521,19429,130000
4445,0,57090,0
4446,5,21693,137000000
4447,21,36797,18000000
4448,4,7908,68000000
4449,2715,1046585,0
4450,694,51917,0
4451,1002,81256,0
4452,2188,15277,5000000
4453,3447,92935,0
4454,79532,57741,0
4458,3447,75589,0
4459,7506,75589,0
4462,1950,28169,0
4463,3267,70570,0
4464,174,8844,0
4465,4,42171,0
4466,174,12989,7500000
4467,5,280,46630000
4470,2303,16767,0
4471,174,69946,0
4473,559,67632,0
4474,9195,1201,20000000
4475,4923,8300,0
4476,554,12936,0
4477,4,8876,0
4478,33,5342,20000000
4480,559,26713,19000000
4482,60,14838,25000000
4483,174,83198,0
4484,94,95901,3512454
4487,554,21370,20000000
4488,41,2778,6000000
4489,4,4610,39000000
4490,41,12964,0
4492,12,18356,2000000
4495,174,97646,0
4496,8911,58165,0
4497,1950,898,5000000
4498,171,66226,20000000
4499,41,7908,0
4500,8659,30309,0
4502,554,83961,6000000
4504,174,57132,0
4505,559,16513,0
4506,174,3556,20000000
4508,33,10781,22000000
4509,33,26502,24000000
4511,927,17016,0
4516,41,23914,0
4517,54531,583023,4700000
4518,14221,32327,2500000
4519,33,40345,12500000
4520,25,17309,8000000
4521,5,24318,0
4522,21,129692,0
4523,33,4135,0
4524,33,47773,20000000
4526,5,24318,20000000
4527,33,6385,0
4529,162,32632,0
4531,275,1723,29000000
4533,41,5045,4000000
4534,2,76193,6830000
4535,4293,1174031,3500000
4537,1176,39996,0
4541,33,5140,7000000
4544,496,19142,10000000
4545,496,12840,10000000
4546,8677,18335,0
4552,6853,58608,55500
4553,33,11770,4000000
4557,1,1776,23000000
4558,33,8858,15000000
4562,41,68381,0
4563,174,61797,0
4564,33,488,31000000
4565,1444,72543,1000000
4568,0,0,0
4571,41,18356,10000000
4572,4,578,30000000
4573,9195,4037,0
4574,559,13015,0
4577,5,1150,22500000
4578,559,716,16000000
4580,1444,63937,500000
4581,33,70738,19000000
4583,9195,21155,0
4584,4233,54971,0
4585,23,34611,0
4587,484,22669,10000000
4589,419,89373,0
4591,6181,10707,0
4593,559,39996,0
4594,41,8328,16000000
4595,4,8965,0
4597,25,13488,10000000
4599,41,15206,0
4600,5842,68381,8500000
4602,4,776,30000000
4603,174,5696,0
4605,3150,8966,0
4608,9195,12804,0
4610,21,19969,0
4611,275,1723,20000000
4612,310,38516,0
4613,33,64877,17000000
4614,1444,64681,1500000
4615,47,15868,0
4616,174,16513,0
4617,4,23677,0
4619,1302,1680227,7000000
4621,8821,57434,7500000
4622,559,97646,0
4623,932,12920,11000000
4624,11,108,750000
4625,1648,20412,0
4626,3952,84906,3700000
4628,9195,1243,15000000
4629,174,17784,12000000
4630,12,8573,8000000
4632,41,12989,0
4634,174,6448,0
4635,171,66226,19000000
4636,1950,898,9000000
4638,33,4945,93000000
4639,5,18311,64400000
4640,528,3317,12000000
4641,60,17447,7000000
4642,12,17114,0
4643,25,510,100000000
4644,317,7554,0
4645,880,26882,20000
4646,21,1121281,0
4649,33,22214,5000000
4653,1405,10586,0
4654,60,63943,15000000
4658,11757,55119,787000
4660,364,101377,0
4661,33,23213,19000000
4662,559,133259,18000000
4663,5,67411,0
4666,25,1927,0
4670,894,52629,0
4671,14590,10757,0
4672,4878,141450,0
4673,174,58728,55000000
4675,9195,38507,15000000
4676,5,67897,0
4677,554,1724,13000000
4678,41,71042,5000000
4679,477,11505,15000000
4681,18,518,26000000
4683,33,1213162,6000000
4686,559,55273,7000000
4687,11707,19304,0
4688,806,5696,11000000
4689,619,4955,1000000
4690,41,1776,58000000
4695,79727,72709,0
4697,37061,86250,35000
4699,21,21136,42000000
4700,2,1201,37000000
4701,12,11091,90000000
4703,356,9888,0
4704,4,11435,0
4705,60,24380,1100000
4708,11493,60981,0
4709,4,86051,20000000
4710,4,14773,0
4711,0,67569,0
4713,174,32327,15000000
4714,171,66226,15000000
4715,41,10723,0
4717,39985,57727,0
4718,33,7409,30000000
4719,174,7396,75000000
4720,44,19840,17000000
4721,10210,56911,35000000
4722,1632,87033,0
4723,43,101446,3000000
4725,236,37948,1500000
4727,14,18844,57000000
4728,4,3415,48000000
4732,9195,58518,0
4733,7,1243,0
4734,14,19303,22000000
4735,3287,11770,28000000
4736,174,53178,34000000
4738,4059,37948,0
4740,185,76221,0
4741,76,11037,0
4743,9118,102329,0
4744,60,56349,10000000
4745,816,1462,0
4748,9195,12962,6500000
4749,559,36147,20000000
4750,559,148103,0
4754,174,80261,810000
4756,14,37710,40000000
4757,174,18356,57000000
4759,3287,66116,13000000
4765,2341,84931,700000
4766,104,23393,0
4769,140034,1036428,0
4770,5,12632,30000000
4771,4,53177,32000000
4772,4120,89467,2000000
4773,0,1052930,0
4774,3638,5174,40000000
4775,5,6198,22000000
4776,79,20907,45000000
4777,151121,87630,0
4780,45,3224,0
4782,838,12833,1000000
4783,7492,42081,0
4784,5417,72709,0
4785,1398,49450,0
4786,25,19032,0
4787,41,1038,10000000
4788,344,23442,900000
4789,25,1150,0
4792,5,12011,0
4794,371,4955,8000000
4795,5038,16888,0
4796,4448,13284,0
4798,174,13284,0
4799,60,4081,9400000
4800,4978,5834,0
4801,6,10001,0
4802,156494,1927,0
4803,33,190,725000
4804,1044,2662,2900000
4808,25,18335,0
4809,634,5342,10000000
4810,1950,39022,3000000
4811,14312,65304,0
4812,25,92554,18000000
4813,4,11593,936000
4814,25,5501,50000000
4815,79,33433,31000000
4816,4,7399,28000000
4818,72874,1573677,0
4821,508,21053,23000000
4822,2,49903,25000000
4823,14,36804,28000000
4825,313,56208,0
4826,60,26959,4500000
4827,52704,10620,300000
4828,9,1961,0
4830,25,13859,9000000
4831,538,47503,0
4833,2764,21377,7600000
4835,33,10781,15000000
4836,5,1229721,0
4840,53,1650,0
4844,21,8246,75000000
4845,3929,123694,11000000
4846,2521,18899,11000000
4847,94,6295,0
4848,33,5602,15000000
4849,2017,77133,5250000
4850,528,80751,0
4852,12,15521,10000000
4855,171,14773,4000000
4857,60,13563,9000000
4860,21,145053,0
4862,21,58080,0
4863,38223,10367,25000
4864,0,77867,0
4865,25,11448,35000000
4866,7,21526,72000000
4867,5,14911,48000000
4871,4302,1308279,0
4873,43,564,0
4874,763,1978,48000000
4876,5,57521,42000000
4877,418,97942,0
4878,185,1577,6000000
4879,2651,141450,0
4880,12,11472,18000000
4881,37,1223,20000000
4883,104,5069,0
4885,4,23213,75000000
4886,3,12890,115000000
4887,5,57134,49000000
4888,54,564,100000
4889,1171,1255,35000000
4890,25,7396,40000000
4893,5,62556,0
4896,174,10965,125000000
4898,3840,67910,6000000
4899,25,40243,50000000
4900,158,82222,24000000
4901,33,893,115000000
4902,49,10828,4500000
4903,14,5010,1700000
4909,33,5572,0
4911,3453,280,0
4912,5,10001,14000000
4914,249,3776,0
4915,15064,58245,8000000
4916,33,30422,0
4917,33,15663,9000000
4919,9,59,2000000
4920,174,93904,0
4921,6,14674,424000
4925,5,47498,0
4926,0,69912,0
4927,417,2690,810000
4928,1657,793,0
4929,5,7187,28000000
4932,1138,1150,6500000
4936,21,9168,8500000
4939,611,9108,12000000
4941,33,17281,35000000
4942,9266,51715,190000
4945,171,66222,9000000
4946,18068,102627,0
4947,171,190,5500000
4951,97,61019,0
4952,6179,17281,0
4953,4630,95329,0
4954,174,2000,0
4956,25,21806,0
4957,171,190,22000000
4958,25,12028,40000000
4959,1088,56106,30000000
4961,120331,58687,0
4962,7405,58712,0
4963,79,1884,85000000
4964,80889,110695,0
4965,26927,59210,0
4966,33,33883,750000
4967,792,20028,1012153
4969,25,33166,0
4970,12372,2891,0
4971,5,47773,0
4973,104,2419,10000000
4974,5,57604,16000000
4975,44,11649,68000000
4976,14,36693,5500000
4977,208,120226,0
4978,418,38774,0
4979,9195,5655,21000000
4980,41,18357,0
4981,6179,70974,0
4985,5,6778,25000000
4987,5,1214133,15000000
4988,5,69982,0
4989,33,54584,12000000
4990,4,60237,25000000
4991,25,58072,38000000
4992,14,366,48000000
4993,11,108,93000000
4994,79,4027,72000000
4995,7,6159,60000000
4998,893,4081,0
5004,219,1927,1500000
5007,21,14227,0
5008,13479,3146,3000000
5009,5,638,107000000
5010,130,578,92000000
5011,191,58094,0
5012,60,10400,12000000
5013,6246,9789,19800000
5014,12,16853,22000000
5015,35,12995,4000000
5016,14,5306,38000000
5021,1177,47498,0
5023,3851,87386,0
5025,4,51851,0
5026,104,8296,29000000
5027,4,1723,38000000
5028,1243,71174,0
5033,21,64061,21800000
5034,288,2239,0
5039,4,12677,18000000
5040,33,2087,18000000
5041,25,16384,1200000
5046,7405,5501,40000000
5047,25,4489,0
5048,2,13581,35000000
5049,4,1723,12000000
5051,76,1176,1000000
5053,5,24173,0
5054,21,12112,18000000
5055,33,18878,14000000
5059,843,6818,0
5060,25,9789,3500000
5062,3809,13776,0
5063,10568,3084,6000000
5064,158,8300,35000000
5065,126,11676,32000000
5066,174,20739,11800000
5068,186,1016305,0
5069,0,0,0
5071,806,137427,0
5072,528,58159,15000000
5073,104,69488,0
5074,12,66605,0
5075,806,91987,555000
5076,2,7775,6500000
5077,4,5572,13000000
5080,34,113641,14000000
5081,931,21339,13000000
5083,2974,43526,5000000
5088,1122,34262,0
5092,2184,17825,15000000
5093,174,12989,85000000
5094,21,1090,70000000
5095,2289,111883,0
5096,25,56059,50000000
5099,25,93905,0
5102,25,11511,31000000
5103,25,69741,0
5105,8040,14132,1500000
